Order,Welcome__Mouse.x,Welcome__Mouse.y,Welcome__Mouse.leftButton,Welcome__Mouse.midButton,Welcome__Mouse.rightButton,Welcome__Mouse.time,Welcome__Mouse.clicked_name,GenIns__Mouse.x,GenIns__Mouse.y,GenIns__Mouse.leftButton,GenIns__Mouse.midButton,GenIns__Mouse.rightButton,GenIns__Mouse.time,GenIns__Mouse.clicked_name,Welcome__Repeat__Loop.thisRepN,Welcome__Repeat__Loop.thisTrialN,Welcome__Repeat__Loop.thisN,Welcome__Repeat__Loop.thisIndex,Welcome__Repeat__Loop.ran,Welcome__Repeat__Loop.order,date,expName,psychopyVersion,OS,frameRate,Prolific_ID,Age,Gender,EnglishFirstLang,Ethnicity,EthnicityOther,UsingMac,RetinaScreen,B1__DoYouUnderstand,B1MenIma__Mouse.x,B1MenIma__Mouse.y,B1MenIma__Mouse.leftButton,B1MenIma__Mouse.midButton,B1MenIma__Mouse.rightButton,B1MenIma__Mouse.time,B1MenIma__Mouse.clicked_name,B1MenIma__Mouse2.x,B1MenIma__Mouse2.y,B1MenIma__Mouse2.leftButton,B1MenIma__Mouse2.midButton,B1MenIma__Mouse2.rightButton,B1MenIma__Mouse2.time,B1MenIma__Mouse2.clicked_name,MentalImageryAgreement,MenIma__Mouse.x,MenIma__Mouse.y,MenIma__Mouse.leftButton,MenIma__Mouse.midButton,MenIma__Mouse.rightButton,MenIma__Mouse.time,MenIma__Mouse.clicked_name,Block1__Mental__Imagery__Loop.thisRepN,Block1__Mental__Imagery__Loop.thisTrialN,Block1__Mental__Imagery__Loop.thisN,Block1__Mental__Imagery__Loop.thisIndex,Block1__Mental__Imagery__Loop.ran,Block1__Mental__Imagery__Loop.order,Block1__MenIma__RespLoop.thisRepN,Block1__MenIma__RespLoop.thisTrialN,Block1__MenIma__RespLoop.thisN,Block1__MenIma__RespLoop.thisIndex,Block1__MenIma__RespLoop.ran,Block1__MenIma__RespLoop.order,images5,words,colourorgreyscale,vccdbackground,CompleteB1__Mouse.x,CompleteB1__Mouse.y,CompleteB1__Mouse.leftButton,CompleteB1__Mouse.midButton,CompleteB1__Mouse.rightButton,CompleteB1__Mouse.time,CompleteB1__Mouse.clicked_name,B2__DoYouUnderstand,B2NamFam__Mouse.x,B2NamFam__Mouse.y,B2NamFam__Mouse.leftButton,B2NamFam__Mouse.midButton,B2NamFam__Mouse.rightButton,B2NamFam__Mouse.time,B2NamFam__Mouse.clicked_name,B2NamFam__Mouse2.x,B2NamFam__Mouse2.y,B2NamFam__Mouse2.leftButton,B2NamFam__Mouse2.midButton,B2NamFam__Mouse2.rightButton,B2NamFam__Mouse2.time,B2NamFam__Mouse2.clicked_name,Naming_RT,Naming_Response,NamResp__Mouse.x,NamResp__Mouse.y,NamResp__Mouse.leftButton,NamResp__Mouse.midButton,NamResp__Mouse.rightButton,NamResp__Mouse.time,NamResp__Mouse.clicked_name,Familiarity,FamResp__Mouse.x,FamResp__Mouse.y,FamResp__Mouse.leftButton,FamResp__Mouse.midButton,FamResp__Mouse.rightButton,FamResp__Mouse.time,FamResp__Mouse.clicked_name,Block2__Nam__Fam__Loop.thisRepN,Block2__Nam__Fam__Loop.thisTrialN,Block2__Nam__Fam__Loop.thisN,Block2__Nam__Fam__Loop.thisIndex,Block2__Nam__Fam__Loop.ran,Block2__Nam__Fam__Loop.order,B2NamFam.thisRepN,B2NamFam.thisTrialN,B2NamFam.thisN,B2NamFam.thisIndex,B2NamFam.ran,B2NamFam.order,CompleteB2__Mouse.x,CompleteB2__Mouse.y,CompleteB2__Mouse.leftButton,CompleteB2__Mouse.midButton,CompleteB2__Mouse.rightButton,CompleteB2__Mouse.time,CompleteB2__Mouse.clicked_name,B3__DoYouUnderstand,B3VCCD__Mouse.x,B3VCCD__Mouse.y,B3VCCD__Mouse.leftButton,B3VCCD__Mouse.midButton,B3VCCD__Mouse.rightButton,B3VCCD__Mouse.time,B3VCCD__Mouse.clicked_name,B3VCCD__Mouse2.x,B3VCCD__Mouse2.y,B3VCCD__Mouse2.leftButton,B3VCCD__Mouse2.midButton,B3VCCD__Mouse2.rightButton,B3VCCD__Mouse2.time,B3VCCD__Mouse2.clicked_name,VisualComplexity,VisCom__Mouse.x,VisCom__Mouse.y,VisCom__Mouse.leftButton,VisCom__Mouse.midButton,VisCom__Mouse.rightButton,VisCom__Mouse.time,VisCom__Mouse.clicked_name,ColourDiagnosticity,ColDia__Mouse.x,ColDia__Mouse.y,ColDia__Mouse.leftButton,ColDia__Mouse.midButton,ColDia__Mouse.rightButton,ColDia__Mouse.time,ColDia__Mouse.clicked_name,Block3__VisCom__ColDia__Loop.thisRepN,Block3__VisCom__ColDia__Loop.thisTrialN,Block3__VisCom__ColDia__Loop.thisN,Block3__VisCom__ColDia__Loop.thisIndex,Block3__VisCom__ColDia__Loop.ran,Block3__VisCom__ColDia__Loop.order,Block3__VCCD__RespLoop.thisRepN,Block3__VCCD__RespLoop.thisTrialN,Block3__VCCD__RespLoop.thisN,Block3__VCCD__RespLoop.thisIndex,Block3__VCCD__RespLoop.ran,Block3__VCCD__RespLoop.order,B3__ColDiaLoop.thisRepN,B3__ColDiaLoop.thisTrialN,B3__ColDiaLoop.thisN,B3__ColDiaLoop.thisIndex,B3__ColDiaLoop.ran,B3__ColDiaLoop.order,DidYouHearBeep,Debrief_Comments,Debrief__Mouse.x,Debrief__Mouse.y,Debrief__Mouse.leftButton,Debrief__Mouse.midButton,Debrief__Mouse.rightButton,Debrief__Mouse.time,Debrief__Mouse.clicked_name,Debrief__Mouse2.x,Debrief__Mouse2.y,Debrief__Mouse2.leftButton,Debrief__Mouse2.midButton,Debrief__Mouse2.rightButton,Debrief__Mouse2.time,Debrief__Mouse2.clicked_name
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,MenIma_5,[0.473148188740015],[-0.2500000223517418],[1],[0],[0],[2.299999952316284],"[""MenIma__5""]",1,0,1,0,1,0,1,0,44,17,1,43,images/stimuli/photos/iron3-photo-grey.png,images/stimuli/words/iron.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,MenIma_4,[0.37037040789922077],[-0.2638889116545518],[1],[0],[0],[1.6990001201629639],"[""MenIma__4""]",1,0,1,0,1,0,1,0,44,39,1,43,images/stimuli/photos/snowman3-photo-colour.png,images/stimuli/words/snowman.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,MenIma_4,[0.37037040789922077],[-0.2638889116545518],[1],[0],[0],[1.6340000629425049],"[""MenIma__4""]",1,0,1,0,1,0,1,0,44,31,1,43,images/stimuli/photos/pear3-photo-grey.png,images/stimuli/words/pear.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/grapes3-photo-grey.png,images/stimuli/words/grapes.png,grey,images/backgrounds/vconly.png,[0.029629713517649887],[0.2027777689198653],[1],[0],[0],[1.8559999465942383],"[""CompleteB1__Next""]",Yes,[-0.05740738262732824],[-0.4166666939854622],[1],[0],[0],[20.287999868392944],"[""B2NamFam__Yes""]",[0.7046296771201822],[0.42499999776482583],[1],[0],[0],[21.48799991607666],"[""B2NamFam__Begin""]",11.46399999,grape,"[0.19629632863733504,0.6981483084736081]","[-0.35925928486718073,-0.2601852643545044]","[1,1]","[0,0]","[0,0]","[10.314000129699707,13.080000162124634]","[""NamResp__Next""]",Fam_5,[0.48425930018226304],[-0.32685193300799253],[1],[0],[0],[2.2829999923706055],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,19,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/toaster3-photo-colour.png,images/stimuli/words/toaster.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,3.783000231,toaster,[0.712037197776418],[-0.2611111337939898],[1],[0],[0],[5.351000070571899],"[""NamResp__Next""]",Fam_5,[0.47870374446113906],[-0.341666691750288],[1],[0],[0],[1.4670000076293945],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,37,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/kite3-photo-grey.png,images/stimuli/words/kite.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,2.815999985,kite,[0.7157407885624303],[-0.26203705974751046],[1],[0],[0],[4.118000030517578],"[""NamResp__Next""]",Fam_4,[0.3583333705034521],[-0.3324074887291166],[1],[0],[0],[0.5820000171661377],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,24,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/boot3-photo-colour.png,images/stimuli/words/boot.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,3.482000113,boot,[0.7083333809342649],[-0.24814817044470044],[1],[0],[0],[5.098999977111816],"[""NamResp__Next""]",Fam_5,[0.5101852268808418],[-0.33055558030804],[1],[0],[0],[3.384999990463257],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,6,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/nose3-photo-grey.png,images/stimuli/words/nose.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,2.313999891,nose,[0.6555556015835868],[-0.27222224523623784],[1],[0],[0],[3.865000009536743],"[""NamResp__Next""]",Fam_5,[0.49629633757803177],[-0.32685193300799253],[1],[0],[0],[1.0990002155303955],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,27,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/onion3-photo-grey.png,images/stimuli/words/onion.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,2.865999937,onion,[0.7138889366553889],[-0.24629637505169436],[1],[0],[0],[5.0320000648498535],"[""NamResp__Next""]",Fam_5,[0.4824074482752217],[-0.3324074887291166],[1],[0],[0],[1.2320001125335693],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,28,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/guitar3-photo-colour.png,images/stimuli/words/guitar.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,2.666999817,guitar,[0.6768518985145622],[-0.2537037261658245],[1],[0],[0],[4.438999891281128],"[""NamResp__Next""]",Fam_5,[0.49629633757803177],[-0.336111136029164],[1],[0],[0],[0.6669998168945312],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,20,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/lobster3-photo-grey.png,images/stimuli/words/lobster.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,3.398000002,lobster,[0.68703719703136],[-0.25092594830526244],[1],[0],[0],[5.716000080108643],"[""NamResp__Next""]",Fam_5,[0.4925926337639491],[-0.32407415514743054],[1],[0],[0],[0.6979999542236328],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,25,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/flute3-photo-grey.png,images/stimuli/words/flute.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,4.048999786,flute,[0.6574074534906281],[-0.2787037269108825],[1],[0],[0],[6.472999811172485],"[""NamResp__Next""]",Fam_4,[0.33240744380487336],[-0.3398148398432467],[1],[0],[0],[1.74399995803833],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,17,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/balloon3-photo-grey.png,images/stimuli/words/balloon.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,2.896000147,balloon,[0.6601852313511901],[-0.2787037269108825],[1],[0],[0],[4.330000162124634],"[""NamResp__Next""]",Fam_5,[0.4898148559033871],[-0.3407408223108026],[1],[0],[0],[0.565000057220459],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,0,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/candle3-photo-grey.png,images/stimuli/words/candle.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,4.065999985,candle,[0.7175927534975421],[-0.26944446737567584],[1],[0],[0],[5.415999889373779],"[""NamResp__Next""]",Fam_5,"[0.4379630025062296,0.4583333734836843]","[-0.341666691750288,-0.3407408223108026]","[1,1]","[0,0]","[0,0]","[0.9819998741149902,1.432999849319458]","[""Fam__5""]",1,0,1,0,1,0,1,0,44,8,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/trumpet3-photo-colour.png,images/stimuli/words/trumpet.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,3.166999817,trumpet,"[0.6555556015835868,0.6574074534906281,0.6574074534906281,0.6916667137708928]","[-0.24537039258413845,-0.24537039258413845,-0.24537039258413845,-0.2601852643545044]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[4.73199987411499,5.333999872207642,5.449999809265137,6.232999801635742]","[""NamResp__Next""]",Fam_4,[0.35000003692176607],[-0.347222247471412],[1],[0],[0],[0.8829998970031738],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,39,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/harp3-photo-grey.png,images/stimuli/words/harp.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,1.884000063,hamp,[0.7064816420552941],[-0.2740741536573144],[1],[0],[0],[3.2990000247955322],"[""NamResp__Next""]",Fam_4,[0.3685185559921794],[-0.341666691750288],[1],[0],[0],[2.2319998741149902],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,22,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/window3-photo-colour.png,images/stimuli/words/window.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,6.449999809,window,[0.6629630092117521],[-0.27222224523623784],[1],[0],[0],[7.8999998569488525],"[""NamResp__Next""]",Fam_5,[0.47870374446113906],[-0.3324074887291166],[1],[0],[0],[1.0840001106262207],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,43,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/foot3-photo-colour.png,images/stimuli/words/foot.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,2.449999809,foot,[0.6953705306130461],[-0.2675926154686345],[1],[0],[0],[3.815999984741211],"[""NamResp__Next""]",Fam_5,"[0.4768518925540977,0.47777781850761836,0.47777781850761836,0.47777781850761836,0.473148188740015]","[-0.35555558105309804,-0.3546297116136126,-0.3546297116136126,-0.3546297116136126,-0.33518526658967857]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.2990000247955322,1.817000150680542,1.9320001602172852,4.164999961853027,4.933000087738037]","[""Fam__5""]",1,0,1,0,1,0,1,0,44,18,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-10-30_11h35.08.517,Subjective Judgments for Photographic Stimuli --- 05,3.2.3,Win32,60,"<br /><br /><span style=""font-size:16px;"">14116</span>",18,female,Yes,"<span style=""font-size:16px;""><strong>Mixed / Multiple ethnic groups</strong></span><br /><span style=""font-size:13px;"">For example: White and Black Caribbean, White and Black African, White and Asian.<br />Or, any other Mixed / Multiple ethnic background - please state:</span>",multiple ethnic background,No - I am using another type of computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/shirt3-photo-colour.png,images/stimuli/words/shirt.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,2.399999857,shirt,[0.7092594199158561],[-0.2703703933291965],[1],[0],[0],[3.8989999294281006],"[""NamResp__Next""]",Fam_5,[0.47777781850761836],[-0.33148150626156064],[1],[0],[0],[2.2009999752044678],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,33,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
