Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
39,1617279957449,01/04/2021 12:25:57,1617279959230,1,01/04/2021 13:25:59,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,13,1,Questions,buttonA,response_button_text,4046.2099999422207,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
40,1617279958486,01/04/2021 12:25:58,1617279960215,1,01/04/2021 13:26:00,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,13,3,Correct,Zone7,timelimit_screen,999.6080000000002,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
41,1617279958812,01/04/2021 12:25:58,1617279960232,1,01/04/2021 13:26:00,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,13,4,Blank,Zone1,timelimit_screen,16.639999999999418,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
42,1617279963672,01/04/2021 12:26:03,1617279965513,1,01/04/2021 13:26:05,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,14,1,Questions,buttonB,response_button_text,5232.354999985546,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
43,1617279964686,01/04/2021 12:26:04,1617279966497,1,01/04/2021 13:26:06,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,14,3,Correct,Zone7,timelimit_screen,999.4959999999992,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
44,1617279964757,01/04/2021 12:26:04,1617279966514,1,01/04/2021 13:26:06,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,14,4,Blank,Zone1,timelimit_screen,16.55000000000291,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
45,1617279967460,01/04/2021 12:26:07,1617279969197,1,01/04/2021 13:26:09,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,15,1,Questions,buttonB,response_button_text,2620.854999986477,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
46,1617279968370,01/04/2021 12:26:08,1617279970196,1,01/04/2021 13:26:10,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,15,3,Correct,Zone7,timelimit_screen,999.9590000000026,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
47,1617279968461,01/04/2021 12:26:08,1617279970213,1,01/04/2021 13:26:10,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,15,4,Blank,Zone1,timelimit_screen,16.48200000000361,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
48,1617279971868,01/04/2021 12:26:11,1617279973703,1,01/04/2021 13:26:13,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,16,1,Questions,buttonB,response_button_text,3422.1700000343844,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
49,1617279972869,01/04/2021 12:26:12,1617279974695,1,01/04/2021 13:26:14,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,16,3,Correct,Zone7,timelimit_screen,1000.2520000000077,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
50,1617279972991,01/04/2021 12:26:12,1617279974713,1,01/04/2021 13:26:14,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,16,4,Blank,Zone1,timelimit_screen,16.15099999999802,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
51,1617279974882,01/04/2021 12:26:14,1617279976710,1,01/04/2021 13:26:16,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,17,1,Questions,buttonB,response_button_text,1940.375000005588,,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
52,1617279975863,01/04/2021 12:26:15,1617279977693,1,01/04/2021 13:26:17,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,17,3,Correct,Zone7,timelimit_screen,999.275999999998,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
53,1617279975941,01/04/2021 12:26:15,1617279977710,1,01/04/2021 13:26:17,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,17,4,Blank,Zone1,timelimit_screen,16.594000000011874,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
54,1617279983032,01/04/2021 12:26:23,1617279984858,1,01/04/2021 13:26:24,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,18,1,Questions,buttonC,response_button_text,7097.114999894984,,,24,1,0,1,0,,,,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
55,1617279984005,01/04/2021 12:26:24,1617279985841,1,01/04/2021 13:26:25,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,18,2,Incorrect,Zone7,timelimit_screen,999.7390000000014,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
56,1617279984174,01/04/2021 12:26:24,1617279985858,1,01/04/2021 13:26:25,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,18,4,Blank,Zone1,timelimit_screen,16.7560000000085,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
57,1617279988474,01/04/2021 12:26:28,1617279990305,1,01/04/2021 13:26:30,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,19,1,Questions,buttonD,response_button_text,4401.5950000612065,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
58,1617279989537,01/04/2021 12:26:29,1617279991290,1,01/04/2021 13:26:31,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,19,3,Correct,Zone7,timelimit_screen,999.9529999999941,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
59,1617279989615,01/04/2021 12:26:29,1617279991307,1,01/04/2021 13:26:31,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,19,4,Blank,Zone1,timelimit_screen,16.426000000006752,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
60,1617279995018,01/04/2021 12:26:35,1617279996853,1,01/04/2021 13:26:36,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,20,1,Questions,buttonD,response_button_text,5499.659999972209,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
61,1617279995995,01/04/2021 12:26:35,1617279997838,1,01/04/2021 13:26:37,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,20,3,Correct,Zone7,timelimit_screen,999.6009999999951,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
62,1617279996073,01/04/2021 12:26:36,1617279997855,1,01/04/2021 13:26:37,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,20,4,Blank,Zone1,timelimit_screen,16.59200000000419,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
63,1617279996073,01/04/2021 12:26:36,1617279997863,1,01/04/2021 13:26:37,47727,6,task-y5ql,,11573096,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,,,END TASK,,,,,102640,,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1617632576395,05/04/2021 14:22:56,1617632574514,1,05/04/2021 15:22:54,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x800,1280x664,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1617632579705,05/04/2021 14:22:59,1617632577872,1,05/04/2021 15:22:57,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x800,1280x664,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,3336.602,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1617632588935,05/04/2021 14:23:08,1617632587125,1,05/04/2021 15:23:07,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,1,1,Questions,buttonD,response_button_text,8736.60000000018,,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
4,1617632589856,05/04/2021 14:23:09,1617632588042,1,05/04/2021 15:23:08,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,1,3,Correct,Zone7,timelimit_screen,994.2749999999996,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
5,1617632590269,05/04/2021 14:23:10,1617632588090,1,05/04/2021 15:23:08,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,1,4,Blank,Zone1,timelimit_screen,35.04199999999946,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
6,1617632597852,05/04/2021 14:23:17,1617632596050,1,05/04/2021 15:23:16,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,2,1,Questions,buttonB,response_button_text,7579.799999999523,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
7,1617632598872,05/04/2021 14:23:18,1617632597052,1,05/04/2021 15:23:17,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,2,3,Correct,Zone7,timelimit_screen,996.1610000000001,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
8,1617632599357,05/04/2021 14:23:19,1617632597115,1,05/04/2021 15:23:17,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,2,4,Blank,Zone1,timelimit_screen,66.36899999999878,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
9,1617632601536,05/04/2021 14:23:21,1617632599736,1,05/04/2021 15:23:19,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,3,1,Questions,buttonB,response_button_text,2213.49999999984,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
10,1617632602536,05/04/2021 14:23:22,1617632600735,1,05/04/2021 15:23:20,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,3,3,Correct,Zone7,timelimit_screen,996.0410000000011,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
11,1617632602974,05/04/2021 14:23:22,1617632600789,1,05/04/2021 15:23:20,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,3,4,Blank,Zone1,timelimit_screen,49.779999999998836,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
12,1617632610410,05/04/2021 14:23:30,1617632608614,1,05/04/2021 15:23:28,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,4,1,Questions,buttonB,response_button_text,7455.500000000029,,,32,1,1,0,0,,,,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
13,1617632611411,05/04/2021 14:23:31,1617632609616,1,05/04/2021 15:23:29,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,4,3,Correct,Zone7,timelimit_screen,996.1290000000008,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
14,1617632611870,05/04/2021 14:23:31,1617632609689,1,05/04/2021 15:23:29,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,4,4,Blank,Zone1,timelimit_screen,66.37199999999575,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
15,1617632614742,05/04/2021 14:23:34,1617632612970,1,05/04/2021 15:23:32,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,5,1,Questions,buttonC,response_button_text,2918.20000000007,,,42,1,0,1,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
16,1617632615762,05/04/2021 14:23:35,1617632613968,1,05/04/2021 15:23:33,47727,6,task-y5ql,,11647414,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,5,2,Incorrect,Zone7,timelimit_screen,996.1189999999988,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
