Trial,Subject,Phase,Stimulus,Stimulus Type,Probe,Probe Type,Response,Accuracy,RT
75,PSE-140,Test,none,BW_Word,cake,Old,no,0,1296
83,PSE-140,Test,none,BW_Word,asparagus,Old,no,0,1064
92,PSE-140,Test,none,BW_Word,knife,Old,yes,1,4777
93,PSE-140,Test,none,BW_Word,ring,Old,yes,1,1267
95,PSE-140,Test,none,BW_Word,book,Old,yes,1,4265
98,PSE-140,Test,none,BW_Word,cow,Old,no,0,1016
107,PSE-140,Test,none,BW_Word,sandwich,Old,no,0,1039
111,PSE-140,Test,none,BW_Word,cap,Old,no,0,817
56,PSE-140,Test,none,Colour_Picture,duck,New,no,1,2875
58,PSE-140,Test,none,Colour_Picture,sailboat,New,no,1,1932
65,PSE-140,Test,none,Colour_Picture,camel,New,yes,0,1749
66,PSE-140,Test,none,Colour_Picture,door,New,no,1,1361
70,PSE-140,Test,none,Colour_Picture,lamp,New,no,1,1767
71,PSE-140,Test,none,Colour_Picture,couch,New,no,1,1344
87,PSE-140,Test,none,Colour_Picture,brush,New,yes,0,2404
89,PSE-140,Test,none,Colour_Picture,guitar,New,yes,0,3774
103,PSE-140,Test,none,Colour_Picture,coat,New,no,1,2215
114,PSE-140,Test,none,Colour_Picture,apple,New,yes,0,2267
42,PSE-140,Test,none,Colour_Picture,butterfly,Old,yes,1,1125
46,PSE-140,Test,none,Colour_Picture,tiger,Old,yes,1,1058
77,PSE-140,Test,none,Colour_Picture,suitcase,Old,yes,1,1041
79,PSE-140,Test,none,Colour_Picture,kangaroo,Old,yes,1,832
82,PSE-140,Test,none,Colour_Picture,monkey,Old,yes,1,1088
85,PSE-140,Test,none,Colour_Picture,tortoise,Old,yes,1,2390
94,PSE-140,Test,none,Colour_Picture,violin,Old,yes,1,1009
101,PSE-140,Test,none,Colour_Picture,stove,Old,yes,1,1237
109,PSE-140,Test,none,Colour_Picture,peanut,Old,yes,1,928
113,PSE-140,Test,none,Colour_Picture,mountain,Old,yes,1,1973
49,PSE-140,Test,none,Colour_Word,sock,New,no,1,2384
51,PSE-140,Test,none,Colour_Word,barrel,New,yes,0,3027
53,PSE-140,Test,none,Colour_Word,helicopter,New,no,1,3253
61,PSE-140,Test,none,Colour_Word,thimble,New,no,1,1577
62,PSE-140,Test,none,Colour_Word,bird,New,no,1,1440
64,PSE-140,Test,none,Colour_Word,heart,New,no,1,1468
68,PSE-140,Test,none,Colour_Word,kite,New,no,1,1211
84,PSE-140,Test,none,Colour_Word,bicycle,New,yes,0,1151
108,PSE-140,Test,none,Colour_Word,eagle,New,no,1,1652
120,PSE-140,Test,none,Colour_Word,fox,New,no,1,1206
45,PSE-140,Test,none,Colour_Word,finger,Old,yes,1,1080
50,PSE-140,Test,none,Colour_Word,nose,Old,yes,1,1136
52,PSE-140,Test,none,Colour_Word,ear,Old,yes,1,1008
80,PSE-140,Test,none,Colour_Word,lightbulb,Old,no,0,1629
81,PSE-140,Test,none,Colour_Word,bed,Old,yes,1,1047
88,PSE-140,Test,none,Colour_Word,alligator,Old,yes,1,999
96,PSE-140,Test,none,Colour_Word,snake,Old,yes,1,1013
97,PSE-140,Test,none,Colour_Word,sweater,Old,no,0,1235
99,PSE-140,Test,none,Colour_Word,glass,Old,no,0,1364
102,PSE-140,Test,none,Colour_Word,lemon,Old,no,0,1015
2,PSE-141,Study,glove,BW_Picture,none,none,none,-1,-1
4,PSE-141,Study,wagon,BW_Picture,none,none,none,-1,-1
8,PSE-141,Study,monkey,BW_Picture,none,none,none,-1,-1
15,PSE-141,Study,grapes,BW_Picture,none,none,none,-1,-1
16,PSE-141,Study,tortoise,BW_Picture,none,none,none,-1,-1
19,PSE-141,Study,sun,BW_Picture,none,none,none,-1,-1
21,PSE-141,Study,arrow,BW_Picture,none,none,none,-1,-1
27,PSE-141,Study,chair,BW_Picture,none,none,none,-1,-1
30,PSE-141,Study,strawberry,BW_Picture,none,none,none,-1,-1
40,PSE-141,Study,flower,BW_Picture,none,none,none,-1,-1
3,PSE-141,Study,doll,BW_Word,none,none,none,-1,-1
9,PSE-141,Study,pumpkin,BW_Word,none,none,none,-1,-1
17,PSE-141,Study,finger,BW_Word,none,none,none,-1,-1
20,PSE-141,Study,boot,BW_Word,none,none,none,-1,-1
24,PSE-141,Study,stove,BW_Word,none,none,none,-1,-1
26,PSE-141,Study,shoe,BW_Word,none,none,none,-1,-1
31,PSE-141,Study,nose,BW_Word,none,none,none,-1,-1
32,PSE-141,Study,flag,BW_Word,none,none,none,-1,-1
35,PSE-141,Study,deer,BW_Word,none,none,none,-1,-1
38,PSE-141,Study,leopard,BW_Word,none,none,none,-1,-1
6,PSE-141,Study,belt,Colour_Picture,none,none,none,-1,-1
7,PSE-141,Study,tomato,Colour_Picture,none,none,none,-1,-1
11,PSE-141,Study,table,Colour_Picture,none,none,none,-1,-1
12,PSE-141,Study,pineapple,Colour_Picture,none,none,none,-1,-1
13,PSE-141,Study,cow,Colour_Picture,none,none,none,-1,-1
18,PSE-141,Study,chicken,Colour_Picture,none,none,none,-1,-1
23,PSE-141,Study,corn,Colour_Picture,none,none,none,-1,-1
29,PSE-141,Study,harp,Colour_Picture,none,none,none,-1,-1
33,PSE-141,Study,grasshopper,Colour_Picture,none,none,none,-1,-1
34,PSE-141,Study,dog,Colour_Picture,none,none,none,-1,-1
1,PSE-141,Study,tiger,Colour_Word,none,none,none,-1,-1
5,PSE-141,Study,guitar,Colour_Word,none,none,none,-1,-1
10,PSE-141,Study,church,Colour_Word,none,none,none,-1,-1
14,PSE-141,Study,pig,Colour_Word,none,none,none,-1,-1
22,PSE-141,Study,ruler,Colour_Word,none,none,none,-1,-1
25,PSE-141,Study,bow,Colour_Word,none,none,none,-1,-1
28,PSE-141,Study,saw,Colour_Word,none,none,none,-1,-1
36,PSE-141,Study,owl,Colour_Word,none,none,none,-1,-1
37,PSE-141,Study,ball,Colour_Word,none,none,none,-1,-1
39,PSE-141,Study,snake,Colour_Word,none,none,none,-1,-1
47,PSE-141,Test,none,BW_Picture,sled,New,no,1,1792
52,PSE-141,Test,none,BW_Picture,bicycle,New,no,1,1704
57,PSE-141,Test,none,BW_Picture,racoon,New,no,1,2016
59,PSE-141,Test,none,BW_Picture,stool,New,yes,0,4833
69,PSE-141,Test,none,BW_Picture,hammer,New,no,1,11105
81,PSE-141,Test,none,BW_Picture,dress,New,no,1,4359
83,PSE-141,Test,none,BW_Picture,motorcycle,New,no,1,2007
102,PSE-141,Test,none,BW_Picture,bell,New,no,1,2447
103,PSE-141,Test,none,BW_Picture,lettuce,New,no,1,1024
111,PSE-141,Test,none,BW_Picture,ear,New,no,1,1306
49,PSE-141,Test,none,BW_Picture,monkey,Old,yes,1,976
58,PSE-141,Test,none,BW_Picture,grapes,Old,yes,1,842
67,PSE-141,Test,none,BW_Picture,wagon,Old,yes,1,891
73,PSE-141,Test,none,BW_Picture,tortoise,Old,yes,1,872
74,PSE-141,Test,none,BW_Picture,sun,Old,yes,1,767
78,PSE-141,Test,none,BW_Picture,arrow,Old,yes,1,800
79,PSE-141,Test,none,BW_Picture,glove,Old,yes,1,848
90,PSE-141,Test,none,BW_Picture,strawberry,Old,yes,1,1007
98,PSE-141,Test,none,BW_Picture,chair,Old,yes,1,871
107,PSE-141,Test,none,BW_Picture,flower,Old,yes,1,1447
44,PSE-141,Test,none,BW_Word,watch,New,no,1,1665
50,PSE-141,Test,none,BW_Word,iron,New,no,1,3169
54,PSE-141,Test,none,BW_Word,lion,New,yes,0,1384
64,PSE-141,Test,none,BW_Word,fox,New,yes,0,2896
91,PSE-141,Test,none,BW_Word,penguin,New,yes,0,1088
97,PSE-141,Test,none,BW_Word,heart,New,no,1,2680
105,PSE-141,Test,none,BW_Word,thimble,New,no,1,1616
110,PSE-141,Test,none,BW_Word,brush,New,no,1,1489
112,PSE-141,Test,none,BW_Word,helicopter,New,no,1,1820
114,PSE-141,Test,none,BW_Word,window,New,no,1,1240
42,PSE-141,Test,none,BW_Word,doll,Old,yes,1,1391
56,PSE-141,Test,none,BW_Word,pumpkin,Old,yes,1,857
66,PSE-141,Test,none,BW_Word,finger,Old,yes,1,1784
70,PSE-141,Test,none,BW_Word,boot,Old,yes,1,1302
85,PSE-141,Test,none,BW_Word,stove,Old,yes,1,816
93,PSE-141,Test,none,BW_Word,nose,Old,yes,1,1169
95,PSE-141,Test,none,BW_Word,flag,Old,yes,1,2024
99,PSE-141,Test,none,BW_Word,shoe,Old,yes,1,1235
109,PSE-141,Test,none,BW_Word,leopard,Old,yes,1,825
113,PSE-141,Test,none,BW_Word,deer,Old,yes,1,1105
41,PSE-141,Test,none,Colour_Picture,asparagus,New,no,1,2183
43,PSE-141,Test,none,Colour_Picture,foot,New,no,1,1863
71,PSE-141,Test,none,Colour_Picture,caterpillar,New,no,1,1713
84,PSE-141,Test,none,Colour_Picture,lemon,New,no,1,1240
88,PSE-141,Test,none,Colour_Picture,tie,New,no,1,1034
115,PSE-141,Test,none,Colour_Picture,frog,New,no,1,1099
116,PSE-141,Test,none,Colour_Picture,lock,New,no,1,1057
118,PSE-141,Test,none,Colour_Picture,bed,New,no,1,1015
119,PSE-141,Test,none,Colour_Picture,sweater,New,no,1,1384
120,PSE-141,Test,none,Colour_Picture,umbrella,New,no,1,1113
45,PSE-141,Test,none,Colour_Picture,belt,Old,yes,1,945
65,PSE-141,Test,none,Colour_Picture,cow,Old,yes,1,1591
75,PSE-141,Test,none,Colour_Picture,tomato,Old,yes,1,1289
82,PSE-141,Test,none,Colour_Picture,chicken,Old,yes,1,1585
87,PSE-141,Test,none,Colour_Picture,pineapple,Old,yes,1,807
94,PSE-141,Test,none,Colour_Picture,table,Old,yes,1,800
96,PSE-141,Test,none,Colour_Picture,grasshopper,Old,yes,1,1026
100,PSE-141,Test,none,Colour_Picture,corn,Old,yes,1,1250
108,PSE-141,Test,none,Colour_Picture,harp,Old,yes,1,897
117,PSE-141,Test,none,Colour_Picture,dog,Old,yes,1,865
51,PSE-141,Test,none,Colour_Word,house,New,no,1,2215
53,PSE-141,Test,none,Colour_Word,cherry,New,no,1,1057
55,PSE-141,Test,none,Colour_Word,hand,New,no,1,4007
60,PSE-141,Test,none,Colour_Word,spool,New,no,1,1879
62,PSE-141,Test,none,Colour_Word,bottle,New,no,1,3840
72,PSE-141,Test,none,Colour_Word,banana,New,yes,0,1864
76,PSE-141,Test,none,Colour_Word,couch,New,no,1,2071
86,PSE-141,Test,none,Colour_Word,purse,New,no,1,1600
89,PSE-141,Test,none,Colour_Word,suitcase,New,no,1,1112
101,PSE-141,Test,none,Colour_Word,star,New,no,1,1715
46,PSE-141,Test,none,Colour_Word,church,Old,yes,1,903
48,PSE-141,Test,none,Colour_Word,tiger,Old,yes,1,983
61,PSE-141,Test,none,Colour_Word,pig,Old,yes,1,823
63,PSE-141,Test,none,Colour_Word,ruler,Old,yes,1,1896
68,PSE-141,Test,none,Colour_Word,guitar,Old,yes,1,898
77,PSE-141,Test,none,Colour_Word,bow,Old,yes,1,906
80,PSE-141,Test,none,Colour_Word,owl,Old,yes,1,850
92,PSE-141,Test,none,Colour_Word,saw,Old,yes,1,896
104,PSE-141,Test,none,Colour_Word,ball,Old,no,0,1425
106,PSE-141,Test,none,Colour_Word,snake,Old,yes,1,962
2,PSE-142,Study,glove,BW_Picture,none,none,none,-1,-1
5,PSE-142,Study,bird,BW_Picture,none,none,none,-1,-1
8,PSE-142,Study,drum,BW_Picture,none,none,none,-1,-1
9,PSE-142,Study,envelope,BW_Picture,none,none,none,-1,-1
11,PSE-142,Study,ruler,BW_Picture,none,none,none,-1,-1
24,PSE-142,Study,lamp,BW_Picture,none,none,none,-1,-1
26,PSE-142,Study,tomato,BW_Picture,none,none,none,-1,-1
33,PSE-142,Study,foot,BW_Picture,none,none,none,-1,-1
35,PSE-142,Study,chisel,BW_Picture,none,none,none,-1,-1
36,PSE-142,Study,lock,BW_Picture,none,none,none,-1,-1
6,PSE-142,Study,trumpet,BW_Word,none,none,none,-1,-1
13,PSE-142,Study,doll,BW_Word,none,none,none,-1,-1
16,PSE-142,Study,balloon,BW_Word,none,none,none,-1,-1
19,PSE-142,Study,bus,BW_Word,none,none,none,-1,-1
21,PSE-142,Study,box,BW_Word,none,none,none,-1,-1
29,PSE-142,Study,axe,BW_Word,none,none,none,-1,-1
30,PSE-142,Study,pitcher,BW_Word,none,none,none,-1,-1
38,PSE-142,Study,wagon,BW_Word,none,none,none,-1,-1
39,PSE-142,Study,grapes,BW_Word,none,none,none,-1,-1
40,PSE-142,Study,pig,BW_Word,none,none,none,-1,-1
1,PSE-142,Study,sailboat,Colour_Picture,none,none,none,-1,-1
4,PSE-142,Study,fox,Colour_Picture,none,none,none,-1,-1
7,PSE-142,Study,alligator,Colour_Picture,none,none,none,-1,-1
12,PSE-142,Study,salt,Colour_Picture,none,none,none,-1,-1
17,PSE-142,Study,car,Colour_Picture,none,none,none,-1,-1
23,PSE-142,Study,sun,Colour_Picture,none,none,none,-1,-1
25,PSE-142,Study,onion,Colour_Picture,none,none,none,-1,-1
27,PSE-142,Study,paintbrush,Colour_Picture,none,none,none,-1,-1
32,PSE-142,Study,shirt,Colour_Picture,none,none,none,-1,-1
34,PSE-142,Study,snake,Colour_Picture,none,none,none,-1,-1
3,PSE-142,Study,guitar,Colour_Word,none,none,none,-1,-1
10,PSE-142,Study,flower,Colour_Word,none,none,none,-1,-1
14,PSE-142,Study,carrot,Colour_Word,none,none,none,-1,-1
15,PSE-142,Study,pepper,Colour_Word,none,none,none,-1,-1
18,PSE-142,Study,caterpillar,Colour_Word,none,none,none,-1,-1
20,PSE-142,Study,crown,Colour_Word,none,none,none,-1,-1
22,PSE-142,Study,camel,Colour_Word,none,none,none,-1,-1
28,PSE-142,Study,truck,Colour_Word,none,none,none,-1,-1
31,PSE-142,Study,mitten,Colour_Word,none,none,none,-1,-1
37,PSE-142,Study,racoon,Colour_Word,none,none,none,-1,-1
52,PSE-142,Test,none,BW_Picture,harp,New,yes,0,1905
60,PSE-142,Test,none,BW_Picture,finger,New,yes,0,1474
69,PSE-142,Test,none,BW_Picture,bell,New,yes,0,1682
80,PSE-142,Test,none,BW_Picture,basket,New,no,1,1555
87,PSE-142,Test,none,BW_Picture,couch,New,yes,0,2433
103,PSE-142,Test,none,BW_Picture,button,New,no,1,1826
110,PSE-142,Test,none,BW_Picture,heart,New,yes,0,1153
112,PSE-142,Test,none,BW_Picture,thimble,New,yes,0,1103
115,PSE-142,Test,none,BW_Picture,lips,New,yes,0,1339
118,PSE-142,Test,none,BW_Picture,apple,New,yes,0,1359
53,PSE-142,Test,none,BW_Picture,ruler,Old,no,0,1328
59,PSE-142,Test,none,BW_Picture,glove,Old,no,0,949
71,PSE-142,Test,none,BW_Picture,envelope,Old,no,0,1193
72,PSE-142,Test,none,BW_Picture,drum,Old,yes,1,985
77,PSE-142,Test,none,BW_Picture,tomato,Old,yes,1,919
82,PSE-142,Test,none,BW_Picture,lamp,Old,yes,1,1116
95,PSE-142,Test,none,BW_Picture,bird,Old,yes,1,958
106,PSE-142,Test,none,BW_Picture,chisel,Old,yes,1,782
108,PSE-142,Test,none,BW_Picture,foot,Old,yes,1,731
113,PSE-142,Test,none,BW_Picture,lock,Old,yes,1,987
45,PSE-142,Test,none,BW_Word,cherry,New,no,1,1632
47,PSE-142,Test,none,BW_Word,umbrella,New,no,1,1701
50,PSE-142,Test,none,BW_Word,knife,New,no,1,1338
55,PSE-142,Test,none,BW_Word,ring,New,yes,0,1613
75,PSE-142,Test,none,BW_Word,fish,New,yes,0,1271
81,PSE-142,Test,none,BW_Word,tortoise,New,no,1,1450
91,PSE-142,Test,none,BW_Word,nose,New,yes,0,804
96,PSE-142,Test,none,BW_Word,asparagus,New,yes,0,1278
98,PSE-142,Test,none,BW_Word,lion,New,yes,0,1068
99,PSE-142,Test,none,BW_Word,kite,New,yes,0,1046
41,PSE-142,Test,none,BW_Word,box,Old,yes,1,3950
57,PSE-142,Test,none,BW_Word,balloon,Old,yes,1,1183
62,PSE-142,Test,none,BW_Word,doll,Old,no,0,1095
66,PSE-142,Test,none,BW_Word,bus,Old,no,0,1212
85,PSE-142,Test,none,BW_Word,grapes,Old,yes,1,1289
94,PSE-142,Test,none,BW_Word,trumpet,Old,yes,1,754
104,PSE-142,Test,none,BW_Word,axe,Old,yes,1,938
107,PSE-142,Test,none,BW_Word,pig,Old,yes,1,763
114,PSE-142,Test,none,BW_Word,wagon,Old,yes,1,1144
120,PSE-142,Test,none,BW_Word,pitcher,Old,yes,1,664
44,PSE-142,Test,none,Colour_Picture,sandwich,New,yes,0,2903
48,PSE-142,Test,none,Colour_Picture,candle,New,no,1,1817
49,PSE-142,Test,none,Colour_Picture,pear,New,yes,0,1855
58,PSE-142,Test,none,Colour_Picture,bicycle,New,yes,0,1847
61,PSE-142,Test,none,Colour_Picture,train,New,yes,0,1720
68,PSE-142,Test,none,Colour_Picture,horse,New,yes,0,2308
79,PSE-142,Test,none,Colour_Picture,potato,New,yes,0,1641
92,PSE-142,Test,none,Colour_Picture,glass,New,yes,0,1892
116,PSE-142,Test,none,Colour_Picture,bat,New,yes,0,1280
117,PSE-142,Test,none,Colour_Picture,cap,New,yes,0,1473
42,PSE-142,Test,none,Colour_Picture,fox,Old,yes,1,2844
54,PSE-142,Test,none,Colour_Picture,sailboat,Old,yes,1,968
70,PSE-142,Test,none,Colour_Picture,alligator,Old,yes,1,1122
73,PSE-142,Test,none,Colour_Picture,salt,Old,yes,1,930
74,PSE-142,Test,none,Colour_Picture,car,Old,yes,1,899
78,PSE-142,Test,none,Colour_Picture,paintbrush,Old,yes,1,988
89,PSE-142,Test,none,Colour_Picture,onion,Old,yes,1,781
90,PSE-142,Test,none,Colour_Picture,sun,Old,yes,1,724
101,PSE-142,Test,none,Colour_Picture,shirt,Old,yes,1,842
111,PSE-142,Test,none,Colour_Picture,snake,Old,yes,1,1203
46,PSE-142,Test,none,Colour_Word,strawberry,New,no,1,1750
51,PSE-142,Test,none,Colour_Word,peacock,New,yes,0,1768
56,PSE-142,Test,none,Colour_Word,pen,New,yes,0,2388
63,PSE-142,Test,none,Colour_Word,bowl,New,yes,0,1397
83,PSE-142,Test,none,Colour_Word,refrigerator,New,yes,0,1613
84,PSE-142,Test,none,Colour_Word,screwdriver,New,yes,0,2442
93,PSE-142,Test,none,Colour_Word,stool,New,yes,0,1104
97,PSE-142,Test,none,Colour_Word,monkey,New,yes,0,1467
100,PSE-142,Test,none,Colour_Word,chair,New,yes,0,1583
119,PSE-142,Test,none,Colour_Word,corn,New,yes,0,1712
43,PSE-142,Test,none,Colour_Word,flower,Old,no,0,1428
64,PSE-142,Test,none,Colour_Word,guitar,Old,yes,1,1054
65,PSE-142,Test,none,Colour_Word,carrot,Old,yes,1,1017
67,PSE-142,Test,none,Colour_Word,pepper,Old,yes,1,995
76,PSE-142,Test,none,Colour_Word,caterpillar,Old,yes,1,1133
86,PSE-142,Test,none,Colour_Word,crown,Old,yes,1,967
88,PSE-142,Test,none,Colour_Word,truck,Old,yes,1,909
102,PSE-142,Test,none,Colour_Word,camel,Old,yes,1,966
105,PSE-142,Test,none,Colour_Word,racoon,Old,yes,1,820
109,PSE-142,Test,none,Colour_Word,mitten,Old,yes,1,724
1,PSE-143,Study,owl,BW_Picture,none,none,none,-1,-1
3,PSE-143,Study,tortoise,BW_Picture,none,none,none,-1,-1
5,PSE-143,Study,lightbulb,BW_Picture,none,none,none,-1,-1
13,PSE-143,Study,sun,BW_Picture,none,none,none,-1,-1
20,PSE-143,Study,horse,BW_Picture,none,none,none,-1,-1
22,PSE-143,Study,purse,BW_Picture,none,none,none,-1,-1
24,PSE-143,Study,deer,BW_Picture,none,none,none,-1,-1
27,PSE-143,Study,spool,BW_Picture,none,none,none,-1,-1
28,PSE-143,Study,goat,BW_Picture,none,none,none,-1,-1
36,PSE-143,Study,bear,BW_Picture,none,none,none,-1,-1
7,PSE-143,Study,cap,BW_Word,none,none,none,-1,-1
8,PSE-143,Study,tie,BW_Word,none,none,none,-1,-1
10,PSE-143,Study,axe,BW_Word,none,none,none,-1,-1
17,PSE-143,Study,umbrella,BW_Word,none,none,none,-1,-1
23,PSE-143,Study,arrow,BW_Word,none,none,none,-1,-1
25,PSE-143,Study,shirt,BW_Word,none,none,none,-1,-1
29,PSE-143,Study,train,BW_Word,none,none,none,-1,-1
31,PSE-143,Study,coat,BW_Word,none,none,none,-1,-1
35,PSE-143,Study,finger,BW_Word,none,none,none,-1,-1
39,PSE-143,Study,kangaroo,BW_Word,none,none,none,-1,-1
9,PSE-143,Study,church,Colour_Picture,none,none,none,-1,-1
11,PSE-143,Study,balloon,Colour_Picture,none,none,none,-1,-1
12,PSE-143,Study,lemon,Colour_Picture,none,none,none,-1,-1
15,PSE-143,Study,box,Colour_Picture,none,none,none,-1,-1
18,PSE-143,Study,button,Colour_Picture,none,none,none,-1,-1
19,PSE-143,Study,ball,Colour_Picture,none,none,none,-1,-1
26,PSE-143,Study,peanut,Colour_Picture,none,none,none,-1,-1
32,PSE-143,Study,sled,Colour_Picture,none,none,none,-1,-1
33,PSE-143,Study,fox,Colour_Picture,none,none,none,-1,-1
38,PSE-143,Study,snake,Colour_Picture,none,none,none,-1,-1
2,PSE-143,Study,basket,Colour_Word,none,none,none,-1,-1
4,PSE-143,Study,watermelon,Colour_Word,none,none,none,-1,-1
6,PSE-143,Study,trumpet,Colour_Word,none,none,none,-1,-1
14,PSE-143,Study,lettuce,Colour_Word,none,none,none,-1,-1
16,PSE-143,Study,television,Colour_Word,none,none,none,-1,-1
21,PSE-143,Study,helicopter,Colour_Word,none,none,none,-1,-1
30,PSE-143,Study,clock,Colour_Word,none,none,none,-1,-1
34,PSE-143,Study,knife,Colour_Word,none,none,none,-1,-1
37,PSE-143,Study,screwdriver,Colour_Word,none,none,none,-1,-1
40,PSE-143,Study,sock,Colour_Word,none,none,none,-1,-1
43,PSE-143,Test,none,BW_Picture,barn,New,no,1,4021
44,PSE-143,Test,none,BW_Picture,hammer,New,no,1,3324
56,PSE-143,Test,none,BW_Picture,bell,New,no,1,2124
71,PSE-143,Test,none,BW_Picture,alligator,New,no,1,2646
72,PSE-143,Test,none,BW_Picture,car,New,no,1,2203
76,PSE-143,Test,none,BW_Picture,cow,New,no,1,2232
86,PSE-143,Test,none,BW_Picture,celery,New,no,1,1634
89,PSE-143,Test,none,BW_Picture,pencil,New,no,1,2007
97,PSE-143,Test,none,BW_Picture,pineapple,New,no,1,1600
99,PSE-143,Test,none,BW_Picture,cake,New,no,1,1366
45,PSE-143,Test,none,BW_Picture,owl,Old,yes,1,1712
48,PSE-143,Test,none,BW_Picture,lightbulb,Old,yes,1,1418
51,PSE-143,Test,none,BW_Picture,tortoise,Old,yes,1,1252
53,PSE-143,Test,none,BW_Picture,sun,Old,yes,1,1190
54,PSE-143,Test,none,BW_Picture,horse,Old,yes,1,1373
57,PSE-143,Test,none,BW_Picture,purse,Old,yes,1,1703
69,PSE-143,Test,none,BW_Picture,spool,Old,yes,1,1276
87,PSE-143,Test,none,BW_Picture,deer,Old,yes,1,1525
88,PSE-143,Test,none,BW_Picture,goat,Old,yes,1,1126
104,PSE-143,Test,none,BW_Picture,bear,Old,no,0,1258
66,PSE-143,Test,none,BW_Word,envelope,New,yes,0,2116
68,PSE-143,Test,none,BW_Word,cherry,New,no,1,1800
79,PSE-143,Test,none,BW_Word,book,New,no,1,1896
90,PSE-143,Test,none,BW_Word,squirrel,New,no,1,1366
92,PSE-143,Test,none,BW_Word,belt,New,no,1,1714
101,PSE-143,Test,none,BW_Word,onion,New,no,1,1283
106,PSE-143,Test,none,BW_Word,tomato,New,no,1,1855
111,PSE-143,Test,none,BW_Word,house,New,no,1,3434
115,PSE-143,Test,none,BW_Word,toothbrush,New,no,1,1298
117,PSE-143,Test,none,BW_Word,pig,New,no,1,1314
49,PSE-143,Test,none,BW_Word,axe,Old,yes,1,1784
63,PSE-143,Test,none,BW_Word,cap,Old,yes,1,1268
78,PSE-143,Test,none,BW_Word,umbrella,Old,yes,1,1404
80,PSE-143,Test,none,BW_Word,tie,Old,no,0,1635
81,PSE-143,Test,none,BW_Word,coat,Old,yes,1,1451
100,PSE-143,Test,none,BW_Word,arrow,Old,no,0,1155
107,PSE-143,Test,none,BW_Word,shirt,Old,no,0,1656
118,PSE-143,Test,none,BW_Word,train,Old,no,0,1225
119,PSE-143,Test,none,BW_Word,kangaroo,Old,yes,1,1194
120,PSE-143,Test,none,BW_Word,finger,Old,no,0,1292
59,PSE-143,Test,none,Colour_Picture,leaf,New,no,1,2219
60,PSE-143,Test,none,Colour_Picture,bird,New,no,1,1506
64,PSE-143,Test,none,Colour_Picture,table,New,no,1,4735
65,PSE-143,Test,none,Colour_Picture,butterfly,New,no,1,2480
74,PSE-143,Test,none,Colour_Picture,bat,New,no,1,1308
75,PSE-143,Test,none,Colour_Picture,harp,New,no,1,1303
84,PSE-143,Test,none,Colour_Picture,rooster,New,no,1,1746
94,PSE-143,Test,none,Colour_Picture,pen,New,no,1,1556
96,PSE-143,Test,none,Colour_Picture,tree,New,no,1,2316
114,PSE-143,Test,none,Colour_Picture,chisel,New,no,1,2011
55,PSE-143,Test,none,Colour_Picture,church,Old,yes,1,1515
58,PSE-143,Test,none,Colour_Picture,box,Old,no,0,3320
61,PSE-143,Test,none,Colour_Picture,balloon,Old,yes,1,1332
62,PSE-143,Test,none,Colour_Picture,lemon,Old,yes,1,1063
82,PSE-143,Test,none,Colour_Picture,ball,Old,yes,1,1295
83,PSE-143,Test,none,Colour_Picture,sled,Old,no,0,1681
95,PSE-143,Test,none,Colour_Picture,peanut,Old,yes,1,1442
103,PSE-143,Test,none,Colour_Picture,fox,Old,no,0,1298
108,PSE-143,Test,none,Colour_Picture,button,Old,no,0,1068
109,PSE-143,Test,none,Colour_Picture,snake,Old,no,0,1173
41,PSE-143,Test,none,Colour_Word,fish,New,no,1,3421
42,PSE-143,Test,none,Colour_Word,foot,New,no,1,4147
46,PSE-143,Test,none,Colour_Word,tiger,New,no,1,2773
77,PSE-143,Test,none,Colour_Word,chair,New,no,1,3181
85,PSE-143,Test,none,Colour_Word,dress,New,no,1,1879
93,PSE-143,Test,none,Colour_Word,candle,New,no,1,1835
98,PSE-143,Test,none,Colour_Word,giraffe,New,no,1,2425
102,PSE-143,Test,none,Colour_Word,eagle,New,yes,0,1894
